subjID,logts,trialname,trialindex,trialstructure,goaldistances,numwalls,walldistances,numbounces,ballstartpos,ballwaitpos,trialtarget,targetswitched,usertarget,responsetime,simtime,score
user_1547687030605,1547687851331,contain_sc2_var_l2_complex_l4_TWICE,237,"{'Name': 'contain_sc2_var_l2_complex_l4_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[490, 100], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[460, 170], [480, 400], [0, 0, 0], 1], [[120, 170], [140, 400], [0, 0, 0], 1], [[460, 150], [600, 170], [0, 0, 0], 1], [[0, 150], [140, 170], [0, 0, 0], 1], [[200, 80], [240, 120], [0, 0, 0], 1], [[360, 20], [400, 60], [0, 0, 0], 1], [[60, 10], [100, 50], [0, 0, 0], 1], [[540, 60], [580, 100], [0, 0, 0], 1], [[460, 520], [500, 560], [0, 0, 0], 1], [[160, 460], [200, 500], [0, 0, 0], 1], [[60, 260], [100, 300], [0, 0, 0], 1], [[380, 280], [420, 320], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[460, 420], [560, 470], 201, [255, 0, 0]], [[250, 450], [350, 500], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 420, 'left': 460, 'bottom': 470, 'right': 560, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 390.84816745125}, {'name': 'red', 'goal': {'top': 450, 'left': 250, 'bottom': 500, 'right': 350, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 429.21357154685}]",12,"[{'wall': {'top': 170, 'left': 460, 'bottom': 400, 'right': 480}, 'walldist': 141.99397874558}, {'wall': {'top': 170, 'left': 120, 'bottom': 400, 'right': 140}, 'walldist': 328.88035818516}, {'wall': {'top': 150, 'left': 460, 'bottom': 170, 'right': 600}, 'walldist': 122.28773446262}, {'wall': {'top': 150, 'left': 0, 'bottom': 170, 'right': 140}, 'walldist': 320.86490926868}, {'wall': {'top': 80, 'left': 200, 'bottom': 120, 'right': 240}, 'walldist': 203.7800039258}, {'wall': {'top': 20, 'left': 360, 'bottom': 60, 'right': 400}, 'walldist': 37.499999999997}, {'wall': {'top': 10, 'left': 60, 'bottom': 50, 'right': 100}, 'walldist': 337.5}, {'wall': {'top': 60, 'left': 540, 'bottom': 100, 'right': 580}, 'walldist': 106.85639896609}, {'wall': {'top': 520, 'left': 460, 'bottom': 560, 'right': 500}, 'walldist': 490.71609918567}, {'wall': {'top': 460, 'left': 160, 'bottom': 500, 'right': 200}, 'walldist': 491.40440575965}, {'wall': {'top': 260, 'left': 60, 'bottom': 300, 'right': 100}, 'walldist': 408.5318714617}, {'wall': {'top': 280, 'left': 380, 'bottom': 320, 'right': 420}, 'walldist': 250.81126370241}]",25,"{'x': 490, 'y': 100}","{'x': 437.5, 'y': 29.799999999999}",red,True,red,51,2218,110
user_1547687030605,1547687853923,contain_sc2_var_l1_complex_l1_distractor,238,"{'Name': 'contain_sc2_var_l1_complex_l1_distractor', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[110, 500], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[230, 200], [250, 430], [0, 0, 0], 1], [[350, 200], [370, 430], [0, 0, 0], 1], [[0, 430], [250, 450], [0, 0, 0], 1], [[350, 430], [600, 450], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[40, 130], [140, 180], 202, [0, 255, 0]], [[450, 30], [550, 80], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 130, 'left': 40, 'bottom': 180, 'right': 140, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 394.41385624746}, {'name': 'green', 'goal': {'top': 30, 'left': 450, 'bottom': 80, 'right': 550, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 551.40936698607}]",4,"[{'wall': {'top': 200, 'left': 230, 'bottom': 430, 'right': 250}, 'walldist': 143.91765006418}, {'wall': {'top': 200, 'left': 350, 'bottom': 430, 'right': 370}, 'walldist': 207.15281798709}, {'wall': {'top': 430, 'left': 0, 'bottom': 450, 'right': 250}, 'walldist': 120.19999999998}, {'wall': {'top': 430, 'left': 350, 'bottom': 450, 'right': 600}, 'walldist': 194.17592538725}]",5,"{'x': 110, 'y': 500}","{'x': 197.5, 'y': 570.19999999998}",green,True,red,256,910,-10
user_1547687030605,1547687856553,contain_sc3_var_l1_complex_l1_distractor_LEFT,239,"{'Name': 'contain_sc3_var_l1_complex_l1_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [430, 500], [0, 0, 0], 1], [[430, 250], [450, 500], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[100, 350], [150, 450], 201, [255, 0, 0]], [[200, 80], [250, 180], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 350, 'left': 100, 'bottom': 450, 'right': 150, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 176.03595200982}, {'name': 'red', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 381.76623266078}]",2,"[{'wall': {'top': 480, 'left': 0, 'bottom': 500, 'right': 430}, 'walldist': 59.920000000003}, {'wall': {'top': 250, 'left': 430, 'bottom': 500, 'right': 450}, 'walldist': 154.58543398393}]",8,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",red,True,red,51,1577,110
user_1547687030605,1547687858819,contain_sc4_var_l3_complex_l1_RIGHT,240,"{'Name': 'contain_sc4_var_l3_complex_l1_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 100], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[440, 0], [460, 180], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[500, 180], [550, 280], 201, [255, 0, 0]], [[440, 480], [490, 580], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 180, 'left': 500, 'bottom': 280, 'right': 550, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 387.5}, {'name': 'red', 'goal': {'top': 480, 'left': 440, 'bottom': 580, 'right': 490, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 437.44285341059}]",1,"[{'wall': {'top': 0, 'left': 440, 'bottom': 180, 'right': 460}, 'walldist': 327.65263618656}]",3,"{'x': 200, 'y': 100}","{'x': 112.5, 'y': 190}",green,True,red,234,1271,-10
user_1547687030605,1547687861539,contain_sc1_var_l1_complex_l1_distractor_LEFT,241,"{'Name': 'contain_sc1_var_l1_complex_l1_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[110, 380], [130, 570], [0, 0, 0], 1], [[110, 30], [130, 220], [0, 0, 0], 1], [[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 202, [0, 255, 0]], [[40, 100], [90, 200], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 337.12942618526}, {'name': 'red', 'goal': {'top': 100, 'left': 40, 'bottom': 200, 'right': 90, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 352.99610479438}]",5,"[{'wall': {'top': 380, 'left': 110, 'bottom': 570, 'right': 130}, 'walldist': 257.50000000001}, {'wall': {'top': 30, 'left': 110, 'bottom': 220, 'right': 130}, 'walldist': 308.55510042779}, {'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 160}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 142.49999999999}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 340}]",4,"{'x': 300, 'y': 480}","{'x': 387.50000000001, 'y': 390}",green,False,red,166,1323,-10
user_1547687030605,1547687864387,contain_sc1_var_l3_complex_l2_LEFT,242,"{'Name': 'contain_sc1_var_l3_complex_l2_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 480], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[130, 550], [550, 570], [0, 0, 0], 1], [[530, 30], [550, 550], [0, 0, 0], 1], [[130, 30], [550, 50], [0, 0, 0], 1], [[380, 340], [420, 380], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[10, 470], [60, 570], 201, [255, 0, 0]], [[80, 250], [130, 350], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 470, 'left': 10, 'bottom': 570, 'right': 60, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 330.70019292479}, {'name': 'red', 'goal': {'top': 250, 'left': 80, 'bottom': 350, 'right': 130, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 262.62046418796}]",4,"[{'wall': {'top': 550, 'left': 130, 'bottom': 570, 'right': 550}, 'walldist': 138.89690302741}, {'wall': {'top': 30, 'left': 530, 'bottom': 550, 'right': 550}, 'walldist': 144.58676668846}, {'wall': {'top': 30, 'left': 130, 'bottom': 50, 'right': 550}, 'walldist': 361.10309697259}, {'wall': {'top': 340, 'left': 380, 'bottom': 380, 'right': 420}, 'walldist': 31.103096972591}]",6,"{'x': 300, 'y': 480}","{'x': 385.41323331154, 'y': 411.10309697259}",green,True,red,55,1703,-10
user_1547687030605,1547687866099,contain_sc4_var_l1_complex_l1_distractor_TWICE,243,"{'Name': 'contain_sc4_var_l1_complex_l1_distractor_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[500, 200], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[150, 440], [600, 460], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[20, 130], [120, 180], 201, [255, 0, 0]], [[20, 290], [120, 340], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 130, 'left': 20, 'bottom': 180, 'right': 120, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 293.18296335223}, {'name': 'red', 'goal': {'top': 290, 'left': 20, 'bottom': 340, 'right': 120, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 343.44759425566}]",1,"[{'wall': {'top': 440, 'left': 150, 'bottom': 460, 'right': 600}, 'walldist': 330}]",1,"{'x': 500, 'y': 200}","{'x': 412.49999999999, 'y': 110}",red,True,red,199,631,102
user_1547687030605,1547687868179,contain_sc4_var_l2_complex_l2_TWICE,244,"{'Name': 'contain_sc4_var_l2_complex_l2_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[500, 200], [-175, -175], 20, [0, 0, 255], 1], 'Walls': [[[320, 440], [600, 460], [0, 0, 0], 1], [[160, 210], [200, 250], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[320, 500], [420, 550], 201, [255, 0, 0]], [[20, 440], [120, 490], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 500, 'left': 320, 'bottom': 550, 'right': 420, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.5}, {'name': 'green', 'goal': {'top': 440, 'left': 20, 'bottom': 490, 'right': 120, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 439.10420175626}]",2,"[{'wall': {'top': 440, 'left': 320, 'bottom': 460, 'right': 600}, 'walldist': 327.5}, {'wall': {'top': 210, 'left': 160, 'bottom': 250, 'right': 200}, 'walldist': 233.80012831476}]",2,"{'x': 500, 'y': 200}","{'x': 412.49999999999, 'y': 112.5}",green,False,green,278,944,99
user_1547687030605,1547687870163,contain_sc3_var_l1_complex_l4,245,"{'Name': 'contain_sc3_var_l1_complex_l4', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[30, 200], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[100, 0], [120, 430], [0, 0, 0], 1], [[100, 430], [350, 450], [0, 0, 0], 1], [[180, 490], [220, 530], [0, 0, 0], 1], [[360, 300], [400, 340], [0, 0, 0], 1], [[0, 490], [40, 530], [0, 0, 0], 1], [[200, 350], [240, 390], [0, 0, 0], 1], [[160, 100], [200, 140], [0, 0, 0], 1], [[440, 80], [480, 120], [0, 0, 0], 1], [[520, 450], [560, 490], [0, 0, 0], 1], [[300, 180], [340, 220], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[370, 500], [420, 600], 202, [0, 255, 0]], [[420, 200], [520, 250], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 500, 'left': 370, 'bottom': 600, 'right': 420, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 388.96112916331}, {'name': 'red', 'goal': {'top': 200, 'left': 420, 'bottom': 250, 'right': 520, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 379.51384691471}]",10,"[{'wall': {'top': 0, 'left': 100, 'bottom': 430, 'right': 120}, 'walldist': 57.4}, {'wall': {'top': 430, 'left': 100, 'bottom': 450, 'right': 350}, 'walldist': 151.31014506635}, {'wall': {'top': 490, 'left': 180, 'bottom': 530, 'right': 220}, 'walldist': 242.64945909686}, {'wall': {'top': 300, 'left': 360, 'bottom': 340, 'right': 400}, 'walldist': 317.55749085795}, {'wall': {'top': 490, 'left': 0, 'bottom': 530, 'right': 40}, 'walldist': 200.01689928603}, {'wall': {'top': 350, 'left': 200, 'bottom': 390, 'right': 240}, 'walldist': 168.44809289511}, {'wall': {'top': 100, 'left': 160, 'bottom': 140, 'right': 200}, 'walldist': 190.4803401929}, {'wall': {'top': 80, 'left': 440, 'bottom': 120, 'right': 480}, 'walldist': 432.23461221888}, {'wall': {'top': 450, 'left': 520, 'bottom': 490, 'right': 560}, 'walldist': 503.49852035532}, {'wall': {'top': 180, 'left': 300, 'bottom': 220, 'right': 340}, 'walldist': 266.74849577833}]",8,"{'x': 30, 'y': 200}","{'x': 42.6, 'y': 290}",green,False,green,148,909,105
user_1547687030605,1547687873027,contain_sc2_var_l1_complex_l3_distractor_RIGHT,246,"{'Name': 'contain_sc2_var_l1_complex_l3_distractor_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 110], [-175, 170], 20, [0, 0, 255], 1], 'Walls': [[[170, 230], [400, 250], [0, 0, 0], 1], [[170, 350], [400, 370], [0, 0, 0], 1], [[150, 0], [170, 250], [0, 0, 0], 1], [[150, 350], [170, 600], [0, 0, 0], 1], [[80, 360], [120, 400], [0, 0, 0], 1], [[20, 200], [60, 240], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 40], [470, 140], 201, [255, 0, 0]], [[520, 450], [570, 550], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 40, 'left': 420, 'bottom': 140, 'right': 470, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 393.59954124676}, {'name': 'green', 'goal': {'top': 450, 'left': 520, 'bottom': 550, 'right': 570, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 569.23715255836}]",6,"[{'wall': {'top': 230, 'left': 170, 'bottom': 250, 'right': 400}, 'walldist': 156.86413360595}, {'wall': {'top': 350, 'left': 170, 'bottom': 370, 'right': 400}, 'walldist': 233.63894455323}, {'wall': {'top': 0, 'left': 150, 'bottom': 250, 'right': 170}, 'walldist': 122.79968491543}, {'wall': {'top': 350, 'left': 150, 'bottom': 600, 'right': 170}, 'walldist': 221.98010950382}, {'wall': {'top': 360, 'left': 80, 'bottom': 400, 'right': 120}, 'walldist': 201.94457934584}, {'wall': {'top': 200, 'left': 20, 'bottom': 240, 'right': 60}, 'walldist': 34.920000000003}]",11,"{'x': 100, 'y': 110}","{'x': 27.200315084575, 'y': 165.08}",green,False,green,181,1566,103
user_1547687030605,1547687875187,contain_sc2_var_l3_complex_l1_RIGHT,247,"{'Name': 'contain_sc2_var_l3_complex_l1_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 110], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[170, 20], [400, 40], [0, 0, 0], 1], [[170, 560], [400, 580], [0, 0, 0], 1], [[150, 0], [170, 40], [0, 0, 0], 1], [[150, 560], [170, 600], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 40], [470, 140], 201, [255, 0, 0]], [[450, 250], [500, 350], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 40, 'left': 420, 'bottom': 140, 'right': 470, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 397.35575051792}, {'name': 'red', 'goal': {'top': 250, 'left': 450, 'bottom': 350, 'right': 500, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 425.74590258108}]",4,"[{'wall': {'top': 20, 'left': 170, 'bottom': 40, 'right': 400}, 'walldist': 214.45687214903}, {'wall': {'top': 560, 'left': 170, 'bottom': 580, 'right': 400}, 'walldist': 387.28768378551}, {'wall': {'top': 0, 'left': 150, 'bottom': 40, 'right': 170}, 'walldist': 201.69224728613}, {'wall': {'top': 560, 'left': 150, 'bottom': 600, 'right': 170}, 'walldist': 380.36793058212}]",3,"{'x': 100, 'y': 110}","{'x': 27.200315084575, 'y': 200}",red,True,red,38,1170,110
user_1547687030605,1547687876915,contain_sc3_var_l2_complex_l1_RIGHT,248,"{'Name': 'contain_sc3_var_l2_complex_l1_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 30], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[350, 100], [600, 120], [0, 0, 0], 1], [[350, 100], [370, 350], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[0, 370], [100, 420], 202, [0, 255, 0]], [[350, 420], [400, 520], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 370, 'left': 0, 'bottom': 420, 'right': 100, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 392.43274124364}, {'name': 'red', 'goal': {'top': 420, 'left': 350, 'bottom': 520, 'right': 400, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 381.76623266077}]",2,"[{'wall': {'top': 100, 'left': 350, 'bottom': 120, 'right': 600}, 'walldist': 70.687031342393}, {'wall': {'top': 100, 'left': 350, 'bottom': 350, 'right': 370}, 'walldist': 70.687031342393}]",4,"{'x': 400, 'y': 30}","{'x': 312.49999999999, 'y': 40.08}",green,False,green,119,647,106
user_1547687030605,1547687879171,contain_sc4_var_l3_complex_l2_LEFT,249,"{'Name': 'contain_sc4_var_l3_complex_l2_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 420], [160, 600], [0, 0, 0], 1], [[350, 160], [390, 200], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 202, [0, 255, 0]], [[110, 20], [160, 120], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 437.44285341059}]",2,"[{'wall': {'top': 420, 'left': 140, 'bottom': 600, 'right': 160}, 'walldist': 327.65263618656}, {'wall': {'top': 160, 'left': 350, 'bottom': 200, 'right': 390}, 'walldist': 231.5302356065}]",3,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,True,red,163,1262,104
user_1547687030605,1547687883155,contain_sc3_var_l1_complex_l4_distractor_LEFT,250,"{'Name': 'contain_sc3_var_l1_complex_l4_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [430, 500], [0, 0, 0], 1], [[430, 250], [450, 500], [0, 0, 0], 1], [[490, 380], [530, 420], [0, 0, 0], 1], [[300, 200], [340, 240], [0, 0, 0], 1], [[490, 560], [530, 600], [0, 0, 0], 1], [[350, 360], [390, 400], [0, 0, 0], 1], [[100, 400], [140, 440], [0, 0, 0], 1], [[80, 120], [120, 160], [0, 0, 0], 1], [[450, 40], [490, 80], [0, 0, 0], 1], [[180, 260], [220, 300], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[200, 350], [250, 450], 202, [0, 255, 0]], [[200, 80], [250, 180], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 350, 'left': 200, 'bottom': 450, 'right': 250, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 116.1406750454}, {'name': 'red', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 381.76623266078}]",10,"[{'wall': {'top': 480, 'left': 0, 'bottom': 500, 'right': 430}, 'walldist': 59.920000000003}, {'wall': {'top': 250, 'left': 430, 'bottom': 500, 'right': 450}, 'walldist': 154.58543398393}, {'wall': {'top': 380, 'left': 490, 'bottom': 420, 'right': 530}, 'walldist': 246.13788087167}, {'wall': {'top': 200, 'left': 300, 'bottom': 240, 'right': 340}, 'walldist': 320.16410854436}, {'wall': {'top': 560, 'left': 490, 'bottom': 600, 'right': 530}, 'walldist': 202.50001580246}, {'wall': {'top': 360, 'left': 350, 'bottom': 400, 'right': 390}, 'walldist': 171.69931974239}, {'wall': {'top': 400, 'left': 100, 'bottom': 440, 'right': 140}, 'walldist': 190.09749182986}, {'wall': {'top': 120, 'left': 80, 'bottom': 160, 'right': 120}, 'walldist': 433.5807380408}, {'wall': {'top': 40, 'left': 450, 'bottom': 80, 'right': 490}, 'walldist': 506.68477024675}, {'wall': {'top': 260, 'left': 180, 'bottom': 300, 'right': 220}, 'walldist': 268.54172189811}]",18,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",red,False,red,310,2820,97
user_1547687030605,1547687885059,contain_sc2_var_l3_complex_l2_TWICE,251,"{'Name': 'contain_sc2_var_l3_complex_l2_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[490, 100], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[560, 170], [580, 400], [0, 0, 0], 1], [[20, 170], [40, 400], [0, 0, 0], 1], [[560, 150], [600, 170], [0, 0, 0], 1], [[0, 150], [40, 170], [0, 0, 0], 1], [[200, 80], [240, 120], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[460, 420], [560, 470], 202, [0, 255, 0]], [[250, 450], [350, 500], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 420, 'left': 460, 'bottom': 470, 'right': 560, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 394.41385624747}, {'name': 'green', 'goal': {'top': 450, 'left': 250, 'bottom': 500, 'right': 350, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 423.46698808762}]",5,"[{'wall': {'top': 170, 'left': 560, 'bottom': 400, 'right': 580}, 'walldist': 210.86083088142}, {'wall': {'top': 170, 'left': 20, 'bottom': 400, 'right': 40}, 'walldist': 388.66732561407}, {'wall': {'top': 150, 'left': 560, 'bottom': 170, 'right': 600}, 'walldist': 198.12695424904}, {'wall': {'top': 150, 'left': 0, 'bottom': 170, 'right': 40}, 'walldist': 381.90874564482}, {'wall': {'top': 80, 'left': 200, 'bottom': 120, 'right': 240}, 'walldist': 170.07730595232}]",3,"{'x': 490, 'y': 100}","{'x': 402.49999999999, 'y': 29.799999999999}",green,True,green,23,1132,111
user_1547687030605,1547687888835,contain_sc1_var_l1_complex_l3_distractor_RIGHT,252,"{'Name': 'contain_sc1_var_l1_complex_l3_distractor_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 120], [-175, 175], 20, [0, 0, 255], 1], 'Walls': [[[470, 30], [490, 220], [0, 0, 0], 1], [[470, 380], [490, 570], [0, 0, 0], 1], [[50, 30], [470, 50], [0, 0, 0], 1], [[50, 50], [70, 570], [0, 0, 0], 1], [[50, 550], [470, 570], [0, 0, 0], 1], [[180, 220], [220, 260], [0, 0, 0], 1], [[360, 400], [400, 440], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[540, 30], [590, 130], 202, [0, 255, 0]], [[510, 400], [560, 500], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 30, 'left': 540, 'bottom': 130, 'right': 590, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 333.46671561864}, {'name': 'red', 'goal': {'top': 400, 'left': 510, 'bottom': 500, 'right': 560, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 362.54409465767}]",7,"[{'wall': {'top': 30, 'left': 470, 'bottom': 220, 'right': 490}, 'walldist': 257.50000000001}, {'wall': {'top': 380, 'left': 470, 'bottom': 570, 'right': 490}, 'walldist': 318.35547422302}, {'wall': {'top': 30, 'left': 50, 'bottom': 50, 'right': 470}, 'walldist': 142.79968491543}, {'wall': {'top': 50, 'left': 50, 'bottom': 570, 'right': 70}, 'walldist': 142.49999999999}, {'wall': {'top': 550, 'left': 50, 'bottom': 570, 'right': 470}, 'walldist': 357.20031508457}, {'wall': {'top': 220, 'left': 180, 'bottom': 260, 'right': 220}, 'walldist': 27.200315084569}, {'wall': {'top': 400, 'left': 360, 'bottom': 440, 'right': 400}, 'walldist': 254.33879092884}]",10,"{'x': 300, 'y': 120}","{'x': 212.49999999999, 'y': 192.79968491543}",red,False,red,388,2549,94
